product_id,quantity,wholesale_cost,sale_price,supplier_id
ESL5OXZOKRW5,6066,398.08,535.42,GXQJCXOG
ZH1Z1IBZ71C0,5368,423.72,696.17,QQCBOMWH
VTKT3A3Q9NVI,1872,154.39,270.65,XDMCCJBD
1IW25XMUO54L,3651,373.1,540.62,JIJDDUGP
HJO08YJKLRUF,6935,391.44,482.65,JIJDDUGP
XG5PKWOLSP6B,4271,384.85,640.78,QQCBOMWH
CZZ92J3UGQ8V,1096,129.99,210.45,PNSBHHQC
16EKGFRT9JMO,1084,36.71,47.14,KAZNRHOQ
49Q3XSIMWB3A,100,2.22,3.48,VPBYBMZO
UE71SO7V8LZZ,3769,445.82,492.63,BBQSKMFV
9RLAIRBXPV1E,1850,121.7,226.61,IERMSETS
P402GK4VS264,5051,465.54,534.91,ZHFQYWFQ
DOK7YFUYAV9L,1184,120.07,178.06,XDMCCJBD
CYR6P9RU24D6,3073,399.41,610.7,UFBNXRKI
8MYMJZHDZUU0,7643,447.22,614.93,PHWMWYIY
FFK9C1P041RC,5419,383.54,468.3,FCPHOUWX
KK1WTS2ZMMZF,4204,395.42,441.29,QQCBOMWH
S5K9KYKWXG3C,5447,369.22,517.28,YBLQUPLJ
HKYX8LEST46I,6355,375.7,647.33,JIJDDUGP
B2QVESKT1IQC,7312,392.76,644.91,IERMSETS
J221J79A6BLU,4478,390.12,655.4,NLLSGGGT
IAWTBWKWMVNE,4185,419.63,592.94,KQVBXTHK
TD824J0L6UPW,4809,411.49,718.46,NLLSGGGT
T3GXRJKA0QHO,3411,396.75,681.62,VUSXKAXV
6QJB0443J4N7,1220,150.8,182.32,QQCBOMWH
NILKZJKNQ9DQ,3267,360.22,503.59,VKLEQAJE
T06FYP8TUUNO,1411,130.84,199.27,XYNIWUEL
UJRNARQ31Q0W,1441,94.49,113.67,KXQSFXGU
NU9XYYMW66YN,4513,370.51,557.99,DTDPPKQM
5CMVVQ3MROQR,1182,134.22,254.88,VKLEQAJE
ODKVUQMEKU5A,5018,434.71,582.95,DIOODVJT
JNAPXZUN6RYP,6403,406.1,702.96,MUEMWTNI
78PVGGOAUPYW,456,38.73,52.79,SFOXXTCL
W6QEK1IR1FCW,787,39.24,56.39,LCEICZHA
644EMAIJYD4U,7811,400.75,686.89,AUTOSHQL
A66LNRMKV3U1,5820,415.55,507.8,PNSBHHQC
F9YNCNZW089G,3650,406.1,448.74,ERWYQEFD
CQ7IFA4I3SWG,1744,114.44,148.2,PNSBHHQC
T893JDWDBOQ0,3885,358.94,420.68,XSKZJJQD
SWI3B2UWQBSR,5870,411.49,665.79,AUTOSHQL
2VCMOC9NLIWB,4118,366.64,541.53,DJQYZRPE
3S449LQTLEX4,7569,340.01,452.89,GXQJCXOG
H4VCUUWCKGV6,2906,120.07,200.88,KXQSFXGU
J4Z0CNTY9T63,7046,414.2,659.82,FCPHOUWX
405S5EG7OQ44,4520,351.32,424.39,IERMSETS
1VFS0NI8YLJW,4086,383.54,614.05,LCEICZHA
FKSSYE1AFB9I,2425,101.97,183.34,RFEYLOJW
6XQGJ37DRYKQ,2311,94.49,128.22,PNSBHHQC
Q2E7961FSBY4,221,13.37,19.44,XOMETHSI
OQ6ZGNGC6U1P,2534,118.45,194.14,LCEICZHA
ZPIK3Y7RM213,5351,452.82,523.01,XYNIWUEL
5HRTDF0X6GF0,6550,430.58,590.33,CTFXTWQS
BGFNBURJV6W8,4239,386.16,480,HTMEYJGD
ZS3G5POR7JLP,1572,126.65,223.79,FCPHOUWX
8CG43SZRKQHO,5112,484.16,680.73,IERMSETS
GC2RF1PKT6GJ,1124,141.11,201.79,MUEMWTNI
MU9134KKTTBB,5263,387.48,541.7,YBYEDEMS
HKJIZ1IZD5WT,7012,461.28,511.1,DIOODVJT
VUOQMTAMR1JJ,170,10.84,19.57,VKLEQAJE
77YFHHJ33M6Z,2673,122.52,154.01,VUSXKAXV
R230DLOAXZWH,7660,466.96,522.53,MUEMWTNI
CK3ZDHXL3O2N,7722,448.62,660.82,IOPFXRDQ
ADN73DBYEG8B,3539,360.22,642.27,XDMCCJBD
QNYBTOW2QPQV,1207,138.51,198.07,PHWMWYIY
INKSZGH3AX5E,6459,451.42,651.85,QJROTDDG
G0GD65MQ4RSR,5589,431.95,700.19,PRLYBGUJ
RTT476ILYZ9R,6904,447.22,719.58,IAPTPXRG
LN1201FB7UL2,4143,380.92,670.8,XSKZJJQD
Q2STIOR85BM3,5406,433.33,697.23,IAPTPXRG
MJTCQ2ORVHVJ,2165,108.91,196.15,HTMEYJGD
AK9IWVTOFLEW,2345,118.45,171.75,PRLYBGUJ
K7CQ4PDQQY0R,1523,127.48,236.99,DJQYZRPE
E2SI2X9A1QGW,6327,356.4,576.3,HTMEYJGD
JXA0M665PLHJ,353,10.54,15.76,VUSXKAXV
Z09C0UH6RE3Q,3976,396.75,441.58,KAZNRHOQ
0UUNPAZ9RUCB,3869,383.54,575.31,EIQYQCNU
40S00EJWXDEQ,6571,400.75,465.67,WVULNKET
PBI0ZIQTORWR,3802,335.03,371.21,ATIYQLFO
XGL87BIOWEV4,7336,437.48,570.47,VUSXKAXV
S5R0JYSBGDV3,3972,386.16,666.13,VKLEQAJE
5S7O2LR61DMU,7773,375.7,489.16,DIOODVJT
1PXAAAYKF0GX,4763,419.63,477.12,LNATWXJQ
FM6XIHTNZ30U,7344,400.75,559.05,CSHVWCVS
1WZA6IB25NR2,4556,387.48,626.17,ZTMTJEEV
1YRXH93INVHY,5580,482.72,560.92,WWCZYPOB
RHB313FV1FV3,7377,337.51,476.56,YBLQUPLJ
XBPCGG0LEAJA,6192,407.45,619.32,BBOCISZO
8X4RG4NLE93S,7456,400.75,571.07,HTMEYJGD
GDSGDSRW3UWV,5295,388.8,453.73,QJROTDDG
PK7FSTAAA7OB,4977,441.64,764.04,NLLSGGGT
ZBZX41UY18PS,2553,120.07,182.27,KQVBXTHK
8SCSFAUV2Y35,3702,468.38,822.48,KQVBXTHK
7REFK4JF8WLX,6606,450.02,768.63,RFEYLOJW
TJ0ADE40T6HN,285,9.95,14.64,AJSDIZRT
L7SYFYLE328F,5532,454.23,580.96,RFEYLOJW
DR17FXL0VN6N,6474,440.25,629.56,DTDPPKQM
ELDPQ7S0AMMP,2038,129.99,152.74,VKLEQAJE
GRN8VKF4MCJA,1278,112.85,199.29,LCEICZHA
JO8B9B86ON6V,1665,136.79,186.44,IOPFXRDQ
IFLHTGD0V2ZN,4636,408.79,583.34,FCPHOUWX
7OE1SFYC64M9,7654,430.58,511.1,YBLQUPLJ
DVLN2859WKF0,5259,378.3,605.28,AJSDIZRT
GVWHH3MXQ1AC,5142,395.42,515.63,PHWMWYIY
EZ24EHL7SSXW,6465,411.49,652.62,VKLEQAJE
GOV3AN5XSOR0,1710,121.7,187.42,BBOCISZO
AAUS81OPGB4N,7624,429.2,697.88,LNATWXJQ
NZ2FRU7LX6EJ,1850,110.48,175.88,HTMEYJGD
SGR211CMP3NM,3609,431.95,657.86,DIOODVJT
SQFH5WESA0LH,3346,394.09,741.28,PRLYBGUJ
QZIRJA98SNQQ,6863,383.54,715.69,HTMEYJGD
8R1810Y4WEFT,2296,129.16,203.04,WWCZYPOB
AVTHB5AZ0V2T,3841,440.25,655.53,BBOCISZO
CA6LP3R9R9QM,4150,341.26,567.17,SFOXXTCL
9M4QS7K7VK9K,3109,396.75,651.86,XOMETHSI
R93IX6ZY3Y85,6421,423.72,745.32,WWCZYPOB
76S62XH9J7X7,4801,367.93,639.46,IOPFXRDQ
E1CERY4UV85W,6349,434.71,738.14,BBOCISZO
AHXOBMH6JD43,1466,136.79,246.91,AUTOSHQL
APTLQR1R9EMA,650,37.71,57.73,XDMCCJBD
B6TM6VNUTQ73,1348,129.99,154.04,WVULNKET
GVGY48CR713W,5837,345.02,576.87,ERWYQEFD
2JI6WRWYHO85,1007,51.18,68.79,VKLEQAJE
PRYLQE2WINSW,2488,141.11,250.61,PNSBHHQC
7A0PCOYE89AA,2882,120.89,165.38,FCPHOUWX
X36CS6SZ8QXK,32,0.5,0.69,KXQSFXGU
J54XNG848Y3E,6177,422.35,706.59,BBQSKMFV
15JW0AZ4Q49E,1392,112.05,197.21,LCEICZHA
C6QGB3DX9R1Y,4678,426.46,513.46,KQVBXTHK
UKIKNM3DPK58,4532,468.38,614.05,PRLYBGUJ
1KVUSQVPUWI8,4513,420.99,687.06,XSKZJJQD
FHSIIV9X2PZY,3160,420.99,578.02,VUSXKAXV
VYZ3A7WFFJVI,7747,412.84,593.25,VUSXKAXV
G8WWQGDCVFF4,3577,379.61,571.31,KAZNRHOQ
P80ZXIZ6W2PI,5290,378.3,639.33,JIJDDUGP
T8RNPHSH47PE,5426,412.84,727.84,WVULNKET
A21LG6N4357W,42,1,1.87,XOMETHSI
QBGXIVKJGQAH,588,40.79,53.35,AJSDIZRT
QJLHUBM898U7,6561,395.42,707.8,LCEICZHA
Q4T5DINR28V3,2049,130.84,227.92,AJSDIZRT
ZQ2AZFJ5UBQP,5520,431.95,775.78,IOPFXRDQ
VQBDZDZFW1YW,7465,416.91,499.46,BKRQNHKS
GP2YFIIFKLVW,6795,404.76,445.64,DIOODVJT
474X7XG7D7R0,2967,112.05,159.22,CSHVWCVS
FIWW8DSP87AG,2752,102.74,135.21,ERWYQEFD
HWP9JO6SDQQI,3918,429.2,675.99,GXQJCXOG
5FI02SZFMUZ8,4407,391.44,711.64,ZHFQYWFQ
PCD0BIOHG4PR,5667,379.61,446.42,IERMSETS
DQYI1WPLBJAB,4991,402.08,519.89,IAPTPXRG
Q0R8PF3G6WWD,3825,418.27,713.15,RFEYLOJW
0DRL7KYL13EA,6546,451.42,551.64,SFOXXTCL
W5TQIID9EEZK,6321,429.2,490.15,ERWYQEFD
CEQKS3PZE8VX,3322,380.92,620.14,BBOCISZO
E24E9W9G6OOP,2961,136.79,184.67,QJROTDDG
5SPRYN6AW60K,5869,438.86,684.18,ERWYQEFD
1J3RTIOGS10K,4770,452.82,628.51,KQVBXTHK
EMRPBA02AQXL,5340,447.22,751.33,DIOODVJT
27NZEM9E6DIL,3005,404.76,765.81,QICGFEEE
NQCHQ1Z97W0T,477,49.48,62.2,CSHVWCVS
FW3BROQ4S08R,6307,384.85,572.27,SFOXXTCL
R17FWDZXXYGC,5730,441.64,647.89,EIQYQCNU
H761L7OS13UY,7834,327.62,599.54,ZHFQYWFQ
FACO6IN19DP2,1838,128.32,240.73,VUSXKAXV
MHC95H6N5NIB,7580,371.8,652.88,DIOODVJT
F0SM3POYF0ZA,6545,404.76,614.43,VKLEQAJE
OOTYTUHABU44,4313,420.99,499.72,AJSDIZRT
NKG7W58W0GJP,6668,350.05,424.61,IAPTPXRG
W908G2WUA7WH,1790,110.48,126.28,IERMSETS
Y09FCDD62ANB,5448,408.79,558.41,XYNIWUEL
BK3FUZVQ8V87,6108,382.22,525.55,QJROTDDG
VSO76L9T3KZU,7833,355.12,611.52,YBLQUPLJ
L2GV7RUP752X,4423,391.44,712.42,XOMETHSI
GCCPQPPCL4UT,5617,462.7,853.68,CSHVWCVS
KLF8TGDAU762,5016,419.63,513.63,CTFXTWQS
N40KY74AVV25,5417,347.53,584.2,DTDPPKQM
ID4MS3J7BGML,2501,136.79,194.65,VPBYBMZO
QKAEU51H0F7F,4272,394.09,716.85,GXQJCXOG
CVZ4IJ2TW99S,1897,120.07,153.93,ZHFQYWFQ
WXUI7IMPIA2G,2756,121.7,159.31,RFEYLOJW
AO53MW1YQMJ2,4772,333.79,474.98,YBLQUPLJ
GB82QZ6CVQ00,2070,146.36,237.98,VKLEQAJE
RVGRTO2444IL,4117,380.92,478.05,KAZNRHOQ
XMZPJNVP1T46,3899,443.03,746.95,GXQJCXOG
6ZZU2UQBRH90,5694,433.33,523.46,ATIYQLFO
PY6QVVD1FXV5,7855,423.72,514.82,PRLYBGUJ
BWYE4KVP1QPX,4866,378.3,686.24,MUEMWTNI
VDYY8WGJHB35,5067,402.08,684.34,QQCBOMWH
9LFVNT9ECN6H,259,11.76,16.37,JIJDDUGP
1GY2DDDVFP7Q,3743,443.03,786.38,MUEMWTNI
CV0NOY0I44M8,2572,116.04,146.91,XYNIWUEL
D7H7FGICA5BI,6903,375.7,418.91,AUTOSHQL
16J648I38L78,1193,122.52,143.1,SFOXXTCL
OGIGXUNH3LMG,2908,115.23,193.93,YBYEDEMS
60OJ5CRZFXFN,3703,407.45,763.15,CSHVWCVS
OQRPVNSOMIQ8,3930,433.33,803.39,PRLYBGUJ
R93S6TZ8RNGN,439,39.75,67.42,KXQSFXGU
J626LN87YSBF,1202,129.99,235.15,QICGFEEE
908ZXGORUIIC,4026,410.14,475.35,FCPHOUWX
KSUVSHTSUX22,867,28.63,41.57,AJSDIZRT
75HUOH5HD675,2648,97.45,158.55,VPBYBMZO
L6CHR9P8MZ5G,4020,416.91,474.86,BKRQNHKS
FX2ZDUTZMIAJ,352,10.54,16.99,YBYEDEMS
QLE25B8GHN72,4753,379.61,690.13,BKRQNHKS
R8KQPF85EKXL,843,38.73,60.19,PNSBHHQC
IGTZUB5AJZYZ,6551,378.3,438.83,SFOXXTCL
1EQ0W44R81K2,20,1.49,1.85,SFOXXTCL
01WYDI3DCHKD,4740,365.35,553.51,DTDPPKQM
L1Y6WJ9N70WI,7326,395.42,710.57,GXQJCXOG
LDIERGCA3XPM,1293,99.7,113.16,WWCZYPOB
3DBMPJHSCQOV,578,39.75,65.35,YBYEDEMS
9IEBTUL4MQL0,2488,129.16,238.17,QICGFEEE
YNMI7CR7H43B,7240,379.61,536.01,IERMSETS
KPGFZCYHTOX3,934,31.86,40.33,SFOXXTCL
L5RPQQC04BR7,6931,402.08,567.74,DTDPPKQM
RRJYZO6ZH8YV,7158,396.75,693.52,KXQSFXGU
T761SPC49SJF,2555,126.65,229.24,LCEICZHA
WA79XLGHSXL2,3788,443.03,710.18,JIJDDUGP
L06Z2D26035L,5606,438.86,515.22,AJSDIZRT
XJ6BEUAJR2OK,6598,452.82,530.25,CTFXTWQS
K0W069DIXAF5,6425,390.12,641.75,XYNIWUEL
QFJ174IV8WZA,7750,395.42,746.95,AUTOSHQL
SS9RPQNKPR7A,7346,369.22,559,PNSBHHQC
P8CH503KWC5U,6709,406.1,502.75,CSHVWCVS
JKXDJ3DYKI37,6265,371.8,549.89,EIQYQCNU
OWIFNP90QGLZ,3088,459.87,594.15,WVULNKET
LGC1SMIMEDAM,2855,138.51,245.99,YBLQUPLJ
WMXMXKIELOQ2,6950,430.58,525.74,IOPFXRDQ
48D9Z1O7FOJ7,5445,358.94,668.35,IAPTPXRG
IDJ54SKYE12D,4949,461.28,843.68,XDMCCJBD
1J556X6CG9AU,3239,411.49,697.89,QQCBOMWH
O6CKEOZULHY7,4036,441.64,704.86,KXQSFXGU
G3Z9O0288C9G,7596,415.55,501.15,LNATWXJQ
66XVVKZ80I3C,1973,123.34,228.3,VUSXKAXV
BDC7EQVNHYSR,3008,497.23,591.7,JIJDDUGP
4H3T7CGNPD6Q,7914,422.35,737.85,MUEMWTNI
CFA7Y0W8N297,2991,388.8,596.42,MUEMWTNI
Y20FXUVIJ1X4,4324,419.63,529.15,NLLSGGGT
UKZ6RQWXZ32G,6951,403.42,470.39,AUTOSHQL
1269M68TG1L9,5095,422.35,584.95,CSHVWCVS
EOQ1VJP2KZA5,2253,124.99,217.36,QICGFEEE
M3BGUIF98YMB,7447,412.84,579.21,ERWYQEFD
S6LKSFX5NKRF,4416,406.1,731.39,VPBYBMZO
V372ZX230Z71,4426,415.55,720.98,MUEMWTNI
2W5B890PI07T,620,43.97,51.31,XDMCCJBD
A4FBEZ9VX7VD,1279,125.82,235.66,GXQJCXOG
W5HUKP1UKGGF,2150,139.37,263.41,DIOODVJT
RKWK7RSI9BJ0,990,50.61,89.17,CSHVWCVS
QEVDX5NYS0L3,2811,116.04,173.6,BBQSKMFV
GTJV2K5FKVOZ,5863,352.59,498.91,ZTMTJEEV
KV92A7XPNH92,1171,116.04,149.58,BBOCISZO
IJ7HEDM4ACEA,7886,371.8,440.21,CTFXTWQS
2H4WR5Y40SOS,4372,441.64,522.02,GXQJCXOG
24HW0M9GNSVP,6437,431.95,725.24,SFOXXTCL
NJK352FD2XOQ,1102,150.8,266.31,AJSDIZRT
RYK0UAWY26NN,2273,114.44,140.3,DJQYZRPE
HIXWVGSNNN5N,7433,429.2,671.7,RFEYLOJW
DDGWLW0EGAPN,1778,109.69,149.29,YBLQUPLJ
DC7B9HV5RGBU,1729,112.85,193.99,CTFXTWQS
HYQ40KH5LHDO,848,45.05,61.58,EIQYQCNU
32EG9A2UHKKN,5649,398.08,634.94,ZTMTJEEV
8XTQ0YDNP2SO,2671,116.84,142.54,DIOODVJT
FKDKOO8S9R8O,7141,429.2,765.26,PNSBHHQC
GKUFFW0WEUB7,7749,348.79,385.76,VUSXKAXV
X3C754NWH7OQ,7850,420.99,693.79,BBOCISZO
5BFMXKN1LRNE,7813,457.04,760.06,IAPTPXRG
32Q3XX6167CL,366,8,13.14,XSKZJJQD
94F2TV31FXA3,2427,108.13,147.71,WWCZYPOB
PYWJY00S1MKP,1147,127.48,156.93,KXQSFXGU
M87RHJTXNUNS,3058,370.51,435.72,VUSXKAXV
9C0JEZL72T1V,4546,400.75,718.14,WWCZYPOB
13EZ3QHETYWQ,2784,113.64,170.12,CTFXTWQS
M94A2X0KUVJJ,5911,426.46,768.91,VKLEQAJE
8ZSZGLCLRET1,1783,131.68,192.65,DIOODVJT
7YGPUZ8CW3QJ,7694,390.12,597.66,WVULNKET
J8JD2LEEUYKW,6421,373.1,503.31,RFEYLOJW
I0ZKUVC8LI9C,5000,412.84,478.07,QICGFEEE
LALCK77EUYG8,4982,388.8,548.21,FCPHOUWX
OPNZKMJNM17T,2748,135.08,215.86,PRLYBGUJ
NTMOUOSF6H8S,5376,418.27,693.91,VPBYBMZO
UE87MJUW3U4P,352,10.84,19.65,ZHFQYWFQ
LOV8NGWUQC9N,1177,108.13,202.2,ZHFQYWFQ
IJ5ZSL23JUXD,7532,415.55,502.82,EIQYQCNU
MK7NG907QI81,7867,377,562.48,XOMETHSI
U08V7QSB7BQZ,6593,373.1,573.08,IERMSETS
NDFZWT6U2QM8,1243,129.16,186.25,KQVBXTHK
54R6CZ7FHWMS,505,35.71,59.46,VPBYBMZO
O0IDGYNICX00,2355,134.22,231.26,CSHVWCVS
SU3538KKXVCV,2229,143.72,170.02,JIJDDUGP
EBLB3B1NZXXD,7681,384.85,671.18,FCPHOUWX
C7LTKS24IO4B,4828,386.16,687.36,YBYEDEMS
5K2NRYYLCRNG,4675,406.1,603.06,LNATWXJQ
LT6VQWIMI8J1,3315,394.09,630.94,LCEICZHA
FRN2UPXCMO34,4321,429.2,617.62,XDMCCJBD
BKJ4BPDIUKB5,6533,398.08,485.66,PRLYBGUJ
HRO8R6DEHRZG,6671,412.84,677.88,XYNIWUEL
FMERPDBQ27U0,41,0.89,1.04,XDMCCJBD
AR6GNJSKY5PW,372,10.84,17.43,PNSBHHQC
WH0OC3USU7WG,3078,366.64,591.02,DJQYZRPE
WAE2EENB7ONK,3719,410.14,644.33,KXQSFXGU
MKWDHFMPLLJL,466,48.35,79.73,DTDPPKQM
8KUR79XM1EXM,1648,131.68,182.11,HTMEYJGD
MXP9PMY65B7Q,1434,135.08,194.52,XYNIWUEL
SFDR1ZVZ8P1B,3099,411.49,701.59,BBQSKMFV
09PX1A63KG4I,2770,122.52,198.73,ERWYQEFD
T3ANTGJYO0T0,762,34.73,57.48,BKRQNHKS
QLR2A4F3K7XJ,7541,379.61,638.88,XSKZJJQD
ARP6O15910TS,7564,441.64,642.59,CSHVWCVS
L38EKF6DUIUX,4451,419.63,652.52,DIOODVJT
6IT467KAWZ2M,7279,366.64,482.86,XDMCCJBD
SD5SBLHB4WE1,6162,412.84,637.01,ATIYQLFO
MQSBGVIDNNN1,2967,119.26,171.14,WVULNKET
TFY1I0OR6OSI,1445,110.48,127.27,QQCBOMWH
FS5SQYFLL67H,3527,454.23,748.57,ZTMTJEEV
JSBUBRCBXBY7,5858,408.79,666.74,CTFXTWQS
4TULDJA6C0S7,7873,399.41,469.71,VUSXKAXV
OMKQEHW8X5KC,3438,434.71,802.04,QQCBOMWH
UC7LYW8YEF10,1977,116.04,136.58,SFOXXTCL
E3L7SUGIGAA1,3591,380.92,535.19,UFBNXRKI
P6FZ2JKRAZ4V,7501,399.41,590.73,DJQYZRPE
TFDS3VM7QA10,1162,126.65,163.13,YBYEDEMS
T7XHWYN66EV9,7015,371.8,632.8,VKLEQAJE
P6QNS4D24P7G,846,38.22,63.1,RFEYLOJW
BD7SW2DPSA0C,4949,399.41,575.95,JIJDDUGP
UZGJXU94KSSJ,7459,433.33,539.5,ZTMTJEEV
LB8QANEBTU9V,5026,461.28,623.19,CSHVWCVS
969N43VG7G86,1394,114.44,157.24,IAPTPXRG
P52IW9H4TL39,6877,343.76,503.95,XOMETHSI
4Q1FVPSS2UVG,7183,341.26,524.52,XOMETHSI
1B1ZP8E3UBOU,5595,451.42,826.55,ATIYQLFO
LUFYS064513H,4927,451.42,851.83,DIOODVJT
CDCU7X7KPG2Z,296,7.73,10.49,KAZNRHOQ
N5PBWV4IF4YR,6291,366.64,686.72,ZHFQYWFQ
01TMRZZJCK26,5031,426.46,509.62,XOMETHSI
E3306E4XGCFE,4122,394.09,701.48,HTMEYJGD
O5F4G3708N3V,5075,427.83,788.49,HTMEYJGD
7ZHAFG7LSN3T,1740,112.05,142.53,LNATWXJQ
BXXRIXNVEX8L,7858,399.41,627.87,XDMCCJBD
VAF1N2JREVQ2,6891,433.33,709.36,CSHVWCVS
G4EB121PO37S,3669,388.8,629.86,XDMCCJBD
YCPC91J52K6T,5924,434.71,750.31,ZHFQYWFQ
FUGWHXMFR618,7113,360.22,651.64,GXQJCXOG
1VC26DN3XAV9,2754,124.99,191.73,PRLYBGUJ
PSX3UT3MK050,6628,377,674.83,NLLSGGGT
6QJJ2RVDL0UR,6107,451.42,645.08,NLLSGGGT
U9UBTHX4NXPP,7691,459.87,845.7,DIOODVJT
TX89J8XEMH2N,7609,415.55,708.51,ATIYQLFO
3JL1RQD0MRZT,6704,366.64,481.76,QJROTDDG
Y7IT9V6Y5IYL,2468,122.52,202.89,RFEYLOJW
1GNFE8YAA2TZ,5386,406.1,563.67,VUSXKAXV
BW8MSXLS6BZT,775,40.79,63.75,RFEYLOJW
SPPSUCXDVLJB,3934,383.54,681.55,IAPTPXRG
VS4L405PIA3Z,1868,116.84,205.64,ZHFQYWFQ
UFWFUYB7UAEE,4383,374.4,571.71,KAZNRHOQ
SYRRQEDVD16A,74,2.71,4.49,CSHVWCVS
3XHEP94PW3IE,4907,390.12,432.64,KAZNRHOQ
JGOM9IKMOP4F,118,3.06,5.56,WVULNKET
8U8RZCG2DVT1,1742,133.37,241.93,AUTOSHQL
VZ4FXS0PY5CV,6723,398.08,523.08,YBYEDEMS
D3Z38RNXY0XL,7782,403.42,592.22,EIQYQCNU
JHIWX6M35PHJ,5854,419.63,483.83,MUEMWTNI
H66FHDNN6Q6I,6699,388.8,653.57,XDMCCJBD
KSK6HHIKG3UJ,1453,84.41,114.88,LCEICZHA
EHJVKGXJUN9C,1806,108.91,185.58,VUSXKAXV
QU2OUYTB4GMP,7819,402.08,453.95,CTFXTWQS
N0D5IJK5Z1NQ,6743,371.8,632.06,YBYEDEMS
5Z101B3A5JXF,7744,400.75,665.65,VKLEQAJE
QHH46JP24SJH,255,11.76,17.32,AJSDIZRT
1IOQRZ04NE68,5056,433.33,659.96,IOPFXRDQ
QVC5HFNW8ZGY,4799,398.08,449.03,BKRQNHKS
6IEUQNIOH31B,2127,124.99,195.11,GXQJCXOG
L6GAYSR14EQ9,164,9.95,18.03,ERWYQEFD
67MCOWI7Y8IZ,7080,383.54,643.96,VPBYBMZO
YJJK851KDPE8,5947,388.8,732.11,NLLSGGGT
PETT8UCXQ6ZT,1894,129.16,236.88,BKRQNHKS
JZU3BWOTH0XB,2220,108.13,187.93,NLLSGGGT
0DWRXQ9G2BLP,4423,422.35,735.73,DIOODVJT
2C57YOHSXZNO,7091,447.22,556.79,RFEYLOJW
BCT1XR9VIV5C,4669,440.25,491.32,AJSDIZRT
EQRWPG5WFSPS,1732,100.46,165.16,BKRQNHKS
R2P0TN1Q4RVH,4593,423.72,569.9,PRLYBGUJ
4S166INVYGNF,6129,454.23,810.8,WWCZYPOB
K6T1SYBVW5M2,2019,137.65,169.03,WVULNKET
SDHW1CGS74CS,6754,365.35,525.74,XSKZJJQD
VML02IZVA7GB,433,46.14,53.06,QJROTDDG
3K2NNDXWF1FS,7854,396.75,456.66,PHWMWYIY
A6W2QRTGC1EN,5230,407.45,486.9,ZHFQYWFQ
C63YYH0MYCJS,1610,126.65,152.23,JIJDDUGP
N18GWXH83XI1,3051,407.45,753.38,BBOCISZO
8FIAGK35Y9HW,7694,418.27,730.3,BKRQNHKS
3QELUTNZ15MN,4032,391.44,689.72,YBLQUPLJ
KVD36OH4LB5F,476,43.97,54.43,ZTMTJEEV
54295YUKL63W,1276,136.79,152.11,AUTOSHQL
1PE963SROLR4,4049,464.12,809.43,QICGFEEE
XLYYHY040QRF,4930,371.8,470.7,XSKZJJQD
YJEFO2JNIR7T,2539,135.93,160.4,YBYEDEMS
3PHPPMFGYW7I,969,43.97,77.34,ATIYQLFO
OBN6PD9C7B9D,1255,122.52,200.32,EIQYQCNU
DSJBEU6VGG09,5671,375.7,578.2,DJQYZRPE
IR78B0EJQV74,2452,121.7,142.02,FCPHOUWX
MBFOM3EDJE5J,4249,384.85,586.13,XOMETHSI
VQYQJUFPWS5H,7816,412.84,666.32,VUSXKAXV
R0NK6K73LNY1,5534,447.22,619.85,BBQSKMFV
V3TM45BNXKHF,1040,35.22,65.05,VPBYBMZO
ZVP6ZS0H13WM,6983,398.08,668.38,IERMSETS
1IC5FL7CL0Z7,2639,129.99,237.36,AUTOSHQL
C4UE8LDECKOY,5593,343.76,612.92,BBQSKMFV
AOF5C7RBUZIW,7266,420.99,705.58,KXQSFXGU
BIB8H4AB4Y1H,7917,410.14,503.65,PRLYBGUJ
ZOW84S2II1XW,3833,378.3,614.36,YBYEDEMS
OAMKS90L3UXI,2161,145.48,202.94,UFBNXRKI
E4FZDQPODOHR,6063,436.09,694.69,CTFXTWQS
BS2XLALDG4KF,4463,364.07,576.69,LNATWXJQ
7Y3TACZOCD4V,6811,410.14,701.75,VKLEQAJE
4RUADEWJC05H,6209,356.4,498.6,XSKZJJQD
G7Z19WOG1UM9,7755,356.4,471.52,WWCZYPOB
OT1CJKBMW0H3,5822,454.23,585.96,RFEYLOJW
IO4MDGYW07N0,2617,120.89,142.17,IOPFXRDQ
HES3T9TX6MHE,7621,476.96,884.76,VUSXKAXV
P6AKTQ3WPJBS,2902,132.53,175.2,HTMEYJGD
K0P2C3LY1XBT,7551,383.54,650.48,PRLYBGUJ
4LR2QJPIN7L6,6363,387.48,577.73,CTFXTWQS
O9YC3D8K3YD8,379,9.95,14.66,PHWMWYIY
HR6YWX5R44AZ,7789,406.1,570.57,ATIYQLFO
KCVLSAFAKQDQ,1756,134.22,176.77,EIQYQCNU
B69NJ3GO7462,7010,394.09,709.76,DIOODVJT
UNPXGD9FSQAE,1111,105.03,119,WVULNKET
QXD3369WXRXD,786,34.25,63.05,XDMCCJBD
1CDYU42PINLQ,1990,112.85,152.01,CSHVWCVS
O1BZSUY16IWU,7084,398.08,486.06,HTMEYJGD
W08X3L2QRBS9,2641,122.52,232.42,EIQYQCNU
4B805CCOQ9G5,7863,391.44,628.65,ZTMTJEEV
MEQHK9UN6JZA,2373,129.16,174.62,ZHFQYWFQ
O1TKKNL2ZHL3,6366,411.49,503.66,YBYEDEMS
